UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2807,Combo-6,1756,TGT,92,1520626963.175,1520626976.518
zhoeng2807,Reference-HT,226,CHK,95,1520626931.732,1520626962.672
zhoeng2807,Reference-WMT,1756,TGT,87,1520626873.908,1520626931.249
zhoeng2807,Sogou,1756,TGT,90,1520626698.792,1520626873.42
zhoeng2807,Reference-WMT,734,TGT,78,1520626642.078,1520626698.325
zhoeng2807,Combo-4,734,TGT,93,1520626597.586,1520626641.574
zhoeng2809,Reference-PE,734,TGT,37,1520608579.927,1520608586.794
zhoeng2809,Combo-5,734,TGT,35,1520608562.217,1520608566.607
zhoeng2809,Reference-HT,734,TGT,85,1520608551.908,1520608561.324
zhoeng2809,Sogou,226,CHK,43,1520608511.022,1520608519.141
zhoeng2809,Online-B-1710,734,TGT,41,1520608498.722,1520608510.121
zhoeng2809,Online-A-1710,734,TGT,22,1520608491.074,1520608497.806
zhoeng2809,Online-A-1710,617,TGT,35,1520608486.514,1520608490.134
zhoeng2809,Reference-WMT,617,TGT,96,1520608438.779,1520608446.274
zhoeng2809,Online-A-1710,862,CHK,49,1520608425.468,1520608430.548
zhoeng2809,Reference-PE,617,TGT,74,1520608412.595,1520608424.642
zhoeng2809,Combo-4,617,TGT,31,1520608407.645,1520608411.695
zhoeng2809,Combo-6,617,TGT,31,1520608407.645,1520608411.695
zhoeng2809,Online-B-1710,617,TGT,18,1520608395.704,1520608406.625
zhoeng2809,Reference-HT,617,TGT,79,1520608383.628,1520608394.772
zhoeng2809,Combo-5,617,TGT,19,1520608376.611,1520608382.757
zhoeng2809,Reference-HT,1034,TGT,45,1520608358.205,1520608375.675
zhoeng2809,Online-A-1710,1034,TGT,72,1520608347.925,1520608357.344
zhoeng2809,Online-B-1710,1982,CHK,83,1520608335.104,1520608346.927
zhoeng2809,Combo-4,1034,TGT,89,1520608298.978,1520608322.491
zhoeng2809,Online-B-1710,1034,TGT,69,1520608283.639,1520608293.114
zhoeng2809,Sogou,617,TGT,54,1520608277.69,1520608282.826
zhoeng2809,Reference-PE,1034,TGT,43,1520608273.774,1520608276.849
zhoeng2809,Sogou,1034,TGT,75,1520608247.192,1520608272.814
zhoeng2809,Combo-5,1034,TGT,86,1520608225.665,1520608241.303
zhoeng2809,Combo-6,1034,TGT,86,1520608225.665,1520608241.303
zhoeng2809,Online-B-1710,1744,TGT,31,1520608221.792,1520608224.839
zhoeng2809,Reference-WMT,1034,TGT,57,1520608201.929,1520608220.898
zhoeng2809,Reference-PE,1744,TGT,87,1520608195.031,1520608201.181
